scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan10	cook the slice of potato in the microwave and pick it back up	heat	potato	heat	potato	True
FloorPlan10	turn left and go to the fridge	go	fridge	go	fridge	True
FloorPlan10	put the slice of potato on the shelf in the fridge with the lettuce	put	fridge	go	potato	False
FloorPlan10	move around to the table	go	countertop	go	coffeemachine	False
FloorPlan10	pick up a knife from the table	pick	butterknife	pick	knife	False
FloorPlan10	move forward to the fridge	go	potato	go	fridge	False
FloorPlan10	slice the potato in the fridge	slice	potato	slice	potato	True
FloorPlan10	turn around to the shelf	go	shelf	go	cabinet	False
FloorPlan10	place the knife on the shelf	put	shelf	go	knife	False
FloorPlan10	turn right to the fridge	go	fridge	go	fridge	True
FloorPlan10	pick up a slice of the potato	pick	potato	pick	potato	True
FloorPlan10	move right to the oven	go	microwave	go	stoveknob	False
FloorPlan10	cook the potato in the oven and take it out	heat	potato	heat	potato	True
FloorPlan10	move left to the fridge	go	fridge	put	fridge	False
FloorPlan10	place the cooked slice in the fridge	put	fridge	put	fridge	True
FloorPlan10	turn around and cross the room and turn around to face the end of the center table	go	countertop	go	papertowelroll	False
FloorPlan10	pick up the knife on the counter	pick	butterknife	pick	knife	False
FloorPlan10	walk to the right past the center table and turn right to face the fridge	go	potato	go	coffeemachine	False
FloorPlan10	cut the potato on the bottom in the fridge into slice	slice	potato	slice	potato	True
FloorPlan10	turn left and step forward to face the shelf	go	shelf	go	shelf	True
FloorPlan10	place the knife on the shelf	put	shelf	go	knife	False
FloorPlan10	turn right to face the fridge	go	fridge	go	fridge	True
FloorPlan10	pick up a slice of potato in the fridge	pick	potato	pick	potato	True
FloorPlan10	turn right and step forward and turn left to face the microwave	go	microwave	go	countertop	False
FloorPlan10	heat the potato slice in the microwave and remove it	heat	potato	heat	potato	True
FloorPlan10	turn left and walk forward and turn right to face the fridge	go	fridge	go	papertowelroll	False
FloorPlan10	place the potato slice in the fridge	put	fridge	put	fridge	True
FloorPlan10	turn around go across the room and turn right to face the end of the counter	go	countertop	go	shelf	False
FloorPlan10	pick up the knife on the counter by the statue	pick	butterknife	pick	knife	False
FloorPlan10	go back across the room to the fridge	go	potato	go	fridge	False
FloorPlan10	cut the potato on the second shelf in the fridge	slice	potato	slice	potato	True
FloorPlan10	turn around and go to the brown shelf on the left	go	shelf	go	shelf	True
FloorPlan10	put the knife on the top shelf	put	shelf	put	countertop	False
FloorPlan10	go back to the fridge	go	fridge	go	fridge	True
FloorPlan10	pick up a slice of potato in the fridge	pick	potato	pick	potato	True
FloorPlan10	turn right and go to the microwave	go	microwave	go	tomato	False
FloorPlan10	cook the slice of potato in the microwave and pick it back up	heat	potato	heat	potato	True
FloorPlan10	turn left and go back to the fridge	go	fridge	put	fridge	False
FloorPlan10	put the cooked slice of potato in the fridge between the mug and the potato	put	fridge	put	fridge	True
FloorPlan10	walk towards the wooden shelf on your left side	go	shelf	go	shelf	True
FloorPlan10	pick up the salt shaker on the middle shelf	pick	saltshaker	pick	saltshaker	True
FloorPlan10	turn around head towards the trophy on the counter and turn left to face the lower cabinet on the right of the fridge	go	cabinet	go	drawer	False
FloorPlan10	open the cabinet place the shaker in it and close the door	put	cabinet	put	cabinet	True
FloorPlan10	head over to the three brown shelf	go	shelf	go	shelf	True
FloorPlan10	grab the salt shaker off of the brown shelf	pick	saltshaker	pick	saltshaker	True
FloorPlan10	walk over to the fridge	go	cabinet	go	fridge	False
FloorPlan10	place the salt shaker in the cabinet to the bottom right of the fridge	put	cabinet	put	cabinet	True
FloorPlan10	move to the wooden rack	go	shelf	go	shelf	True
FloorPlan10	pick up the salt from the rack	pick	saltshaker	pick	saltshaker	True
FloorPlan10	bring the salt to the cabinet right of the fridge	go	cabinet	go	drawer	False
FloorPlan10	put the salt in that cabinet	put	cabinet	put	cabinet	True
FloorPlan10	turn to the left and make an semi circle a to reach the wooden table	go	shelf	go	fridge	False
FloorPlan10	take only the salt container from the table	pick	saltshaker	pick	saltshaker	True
FloorPlan10	turn left and to your right with the salt container	go	cabinet	go	shelf	False
FloorPlan10	place the container under the cabin drawer under in the drawer on the left	put	cabinet	put	drawer	False
FloorPlan10	turn around and head towards the wooden shelf	go	shelf	go	drawer	False
FloorPlan10	pick up the salt shaker on the top shelf	pick	saltshaker	pick	saltshaker	True
FloorPlan10	turn around and head towards the fridge to your left	go	cabinet	go	fridge	False
FloorPlan10	open the lower cabinet to the left of the fridge place the shaker in it and close the door	put	cabinet	go	cabinet	False
FloorPlan10	move to the wooden shelf	go	shelf	go	drawer	False
FloorPlan10	pick up the salt from the shelf	pick	saltshaker	pick	saltshaker	True
FloorPlan10	bring the salt to the counter right of the fridge	go	cabinet	go	countertop	False
FloorPlan10	place the salt in the cabinet under the counter	put	cabinet	put	cabinet	True
FloorPlan10	turn around walk towards the fridge turn right towards the tomato on the counter to your left	go	countertop	go	fridge	False
FloorPlan10	pick up the salt shaker next to the tomato on the counter	pick	saltshaker	pick	saltshaker	True
FloorPlan10	look up to see the cabinet at the top	go	cabinet	go	drawer	False
FloorPlan10	open the cabinet door place the shaker in it and close the door	put	cabinet	put	cabinet	True
FloorPlan10	move to the counter left of the stove	go	countertop	go	countertop	True
FloorPlan10	pick up the salt from the counter	pick	saltshaker	pick	saltshaker	True
FloorPlan10	bring salt up the the cabinet above the counter	go	cabinet	go	cabinet	True
FloorPlan10	put the salt in the cabinet above the counter to the left of the microwave	put	cabinet	put	cabinet	True
FloorPlan10	move to the counter top to the left of the stove	go	countertop	go	countertop	True
FloorPlan10	pick up the salt shaker from the counter top	pick	saltshaker	pick	saltshaker	True
FloorPlan10	open the cabinet above the place the salt shaker came from	go	cabinet	put	cabinet	False
FloorPlan10	put the salt shaker inside the cabinet and close the door	put	cabinet	put	cabinet	True
FloorPlan10	turn to your left and go to the refrigerator then turn right and go to the counter top just past the refrigerator on your left	go	countertop	go	fridge	False
FloorPlan10	pick up the butter knife between the bread and the lettuce on the counter top	pick	butterknife	pick	butterknife	True
FloorPlan10	move over to the left side of the counter	go	lettuce	go	cabinet	False
FloorPlan10	cut the head of lettuce closest to you into slice	slice	lettuce	slice	lettuce	True
FloorPlan10	move back over to the right side of the counter top	go	countertop	go	drawer	False
FloorPlan10	place the knife back on the counter top between the lettuce and the bread	put	countertop	put	countertop	True
FloorPlan10	move back over to the left side of the counter top	go	countertop	go	drawer	False
FloorPlan10	pick up on of the lettuce slice	pick	lettuce	pick	lettuce	True
FloorPlan10	go to the refrigerator to your left	go	fridge	go	fridge	True
FloorPlan10	place the slice of lettuce to the right of the plate on the second shelf of the refrigerator wait a moment for the lettuce to chill then remove the lettuce from the refrigerator	cool	lettuce	put	garbagecan	False
FloorPlan10	turn around and go to the garbage bin on the floor next to the kitchen island	go	garbagecan	go	garbagecan	True
FloorPlan10	place the lettuce in the garbage bin on the floor	put	garbagecan	put	garbagecan	True
FloorPlan10	turn to the left and move forward to the fridge and turn right move to the counter that is to the right of the fridge and turn left to face the counter	go	countertop	go	countertop	True
FloorPlan10	pick up the butter knife that is sitting on the counter to the right of two head of lettuce	pick	butterknife	pick	butterknife	True
FloorPlan10	move slightly to the left facing the two head of lettuce	go	lettuce	go	countertop	False
FloorPlan10	use the knife to cut the head of lettuce in the front	slice	lettuce	slice	lettuce	True
FloorPlan10	move to the right of the counter slightly	go	countertop	go	countertop	True
FloorPlan10	put the knife on to the counter to the right of the head of lettuce	put	countertop	put	countertop	True
FloorPlan10	move back to the left slightly to face both head of lettuce	go	countertop	go	drawer	False
FloorPlan10	pick up a slice of the cut lettuce from the counter	pick	lettuce	pick	lettuce	True
FloorPlan10	move to the left to face the fridge	go	fridge	go	fridge	True
FloorPlan10	open the door of the fridge put the lettuce slice on the top shelf close the door to chill for a few second open the door remove the slice and close the door	cool	lettuce	go	lettuce	False
FloorPlan10	turn around and move forward to the black trash can at the end of the counter of the left turn to face the trash can	go	garbagecan	go	garbagecan	True
FloorPlan10	put the slice of lettuce in to the trash can	put	garbagecan	put	garbagecan	True
FloorPlan10	turn left then right and face the counter with the lettuce on your left	go	countertop	go	countertop	True
FloorPlan10	take the knife from the counter in front of you	pick	butterknife	pick	knife	False
FloorPlan10	turn left and face the counter on your right	go	lettuce	go	countertop	False
FloorPlan10	slice the lettuce in front of you	slice	lettuce	slice	lettuce	True
FloorPlan10	turn right then face the counter to your left	go	countertop	go	countertop	True
FloorPlan10	place the knife on the counter in front of you	put	countertop	put	countertop	True
FloorPlan10	turn left then face the counter on your right	go	countertop	go	countertop	True
FloorPlan10	take a slice of lettuce from the counter in front of you	pick	lettuce	pick	lettuce	True
FloorPlan10	turn left and face the fridge to your right	go	fridge	go	fridge	True
FloorPlan10	place the lettuce in the fridge for a bit then take it out	cool	lettuce	put	fridge	False
FloorPlan10	turn around and face the black bin on your left	go	garbagecan	go	garbagecan	True
FloorPlan10	place lettuce in black bin in front of you	put	garbagecan	put	garbagecan	True
FloorPlan10	turn around then right and face the counter to your left	go	countertop	go	countertop	True
FloorPlan10	grab the knife from the counter in front of you	pick	knife	pick	knife	True
FloorPlan10	turn left and face the counter with the lettuce to your right	go	lettuce	go	countertop	False
FloorPlan10	slice the lettuce in front of you	slice	lettuce	slice	tomato	False
FloorPlan10	turn right then face the counter to your left	go	countertop	go	countertop	True
FloorPlan10	place the knife on the counter in front of you	put	countertop	put	countertop	True
FloorPlan10	turn left then face the counter with the lettuce on your right	go	countertop	go	countertop	True
FloorPlan10	take a slice of lettuce from the counter in front of you	pick	lettuce	pick	tomato	False
